DATE,SERIES,OPEN,HIGH,LOW,"PREV. CLOSE",LTP,CLOSE,VWAP,"52W H","52W L",VOLUME,VALUE,"NO. OF  TRADES"
18-Feb-2022,EQ,510.10,520.90,510.10,512.95,515.00,515.30,515.84,549.00,321.30,15111223,"7,79,49,91,046.45",167187
17-Feb-2022,EQ,520.00,520.00,511.15,516.70,511.60,512.95,515.23,549.00,321.30,16408356,"8,45,40,56,421.80",183638
16-Feb-2022,EQ,526.50,528.00,514.00,524.80,515.00,516.70,519.94,549.00,321.30,19773807,"10,28,12,77,420.45",223564
15-Feb-2022,EQ,502.00,526.85,497.10,501.40,524.00,524.80,510.42,549.00,321.30,23842951,"12,17,00,05,170.25",270915
14-Feb-2022,EQ,515.00,515.60,499.70,529.60,500.25,501.40,508.66,549.00,321.30,26153332,"13,30,32,47,218.75",364555
11-Feb-2022,EQ,536.25,537.70,527.10,540.55,528.25,529.60,532.27,549.00,321.30,14607095,"7,77,49,21,814.25",177760
10-Feb-2022,EQ,537.10,543.95,534.40,535.25,540.30,540.55,540.35,549.00,321.30,18659370,"10,08,25,67,002.45",228387
09-Feb-2022,EQ,534.95,536.50,527.75,531.35,536.30,535.25,532.72,549.00,321.30,14856155,"7,91,42,32,904.95",191210
08-Feb-2022,EQ,535.50,537.65,519.00,533.25,530.40,531.35,528.40,549.00,321.30,26567546,"14,03,83,48,935.45",305464
07-Feb-2022,EQ,531.90,549.00,525.25,530.30,533.90,533.25,538.29,549.00,321.30,52289545,"28,14,69,60,844.85",564783
04-Feb-2022,EQ,542.15,546.40,527.30,540.10,529.45,530.30,535.90,546.40,282.75,25332894,"13,57,59,88,476.00",325989
03-Feb-2022,EQ,537.15,544.70,537.15,539.80,540.00,540.10,540.99,544.70,282.75,22717677,"12,29,00,16,550.35",323435
02-Feb-2022,EQ,536.65,544.25,531.35,532.30,539.65,539.80,536.94,544.25,282.75,21661864,"11,63,11,91,094.50",222610
01-Feb-2022,EQ,543.95,543.95,520.00,538.30,532.60,532.30,533.59,543.95,282.75,32245356,"17,20,56,50,890.20",330437
31-Jan-2022,EQ,529.00,540.90,527.05,523.45,537.95,538.30,535.63,542.30,282.75,28674232,"15,35,88,65,480.55",315416
28-Jan-2022,EQ,534.00,536.40,521.40,528.95,523.30,523.45,529.78,542.30,269.50,24715250,"13,09,35,92,191.65",310048
27-Jan-2022,EQ,503.55,530.85,503.20,514.65,529.00,528.95,520.47,542.30,269.50,35409230,"18,42,95,06,726.90",391838
25-Jan-2022,EQ,490.00,517.50,489.00,494.15,513.35,514.65,507.46,542.30,269.50,21791739,"11,05,83,88,452.70",290929
24-Jan-2022,EQ,502.40,506.80,488.00,502.70,493.70,494.15,497.31,542.30,269.50,20233933,"10,06,25,60,914.35",255220
21-Jan-2022,EQ,505.30,507.50,498.00,511.40,504.05,502.70,503.16,542.30,269.50,16947941,"8,52,75,31,247.25",215520
20-Jan-2022,EQ,516.00,519.15,508.00,515.80,511.00,511.40,513.81,542.30,269.50,17724642,"9,10,70,52,842.40",193420
19-Jan-2022,EQ,505.00,517.65,500.30,506.80,515.05,515.80,508.61,542.30,269.50,16079457,"8,17,82,48,303.40",190208
18-Jan-2022,EQ,514.00,517.45,505.00,514.00,507.40,506.80,512.70,542.30,269.50,12592506,"6,45,61,95,519.55",144399
17-Jan-2022,EQ,508.00,518.90,507.55,508.35,514.20,514.00,515.37,542.30,269.50,17422211,"8,97,88,84,449.10",230852
14-Jan-2022,EQ,509.00,510.35,505.15,511.35,507.75,508.35,507.82,542.30,269.50,8724574,"4,43,05,18,916.80",151240
13-Jan-2022,EQ,510.00,512.85,507.00,510.25,511.50,511.35,510.36,542.30,269.50,10450974,"5,33,37,62,558.50",160127
12-Jan-2022,EQ,509.90,513.50,508.50,505.95,509.95,510.25,511.05,542.30,269.50,14489616,"7,40,49,03,048.50",178769
11-Jan-2022,EQ,503.00,507.80,499.25,503.65,505.75,505.95,504.20,542.30,269.50,16107950,"8,12,16,96,006.40",214059
10-Jan-2022,EQ,493.35,504.95,492.50,491.25,504.75,503.65,499.62,542.30,269.50,15832274,"7,91,01,80,279.85",178755
07-Jan-2022,EQ,493.45,501.95,489.45,491.70,491.25,491.25,495.38,542.30,269.50,22746330,"11,26,80,85,856.65",254165
06-Jan-2022,EQ,487.70,494.40,485.40,492.40,491.35,491.70,490.44,542.30,269.50,18190843,"8,92,15,14,100.80",195393
05-Jan-2022,EQ,481.90,495.00,479.15,483.50,491.70,492.40,489.50,542.30,269.50,24694169,"12,08,79,15,535.95",240463
04-Jan-2022,EQ,472.50,484.70,471.05,470.80,483.75,483.50,479.89,542.30,269.50,23296671,"11,17,98,52,628.40",246431
03-Jan-2022,EQ,462.00,472.00,460.10,460.45,471.50,470.80,467.17,542.30,269.50,13124509,"6,13,13,88,321.75",168001
31-Dec-2021,EQ,454.25,461.40,453.10,451.70,460.20,460.45,459.07,542.30,268.00,10005842,"4,59,33,71,921.95",128788
30-Dec-2021,EQ,452.75,454.90,448.50,454.40,453.05,451.70,451.71,542.30,268.00,28879190,"13,04,50,96,929.05",198099
29-Dec-2021,EQ,461.00,462.15,451.40,461.20,453.20,454.40,457.66,542.30,268.00,11757303,"5,38,08,69,113.55",148597
28-Dec-2021,EQ,461.20,462.90,459.05,458.05,460.55,461.20,461.10,542.30,268.00,8832210,"4,07,24,92,143.05",111561
27-Dec-2021,EQ,453.70,460.50,450.55,456.95,459.40,458.05,456.62,542.30,268.00,8856482,"4,04,40,23,092.90",133445
24-Dec-2021,EQ,462.60,463.60,452.20,461.80,457.25,456.95,456.35,542.30,248.25,13221159,"6,03,34,44,238.00",139530
23-Dec-2021,EQ,461.00,465.00,457.75,455.85,460.70,461.80,461.46,542.30,248.25,14471377,"6,67,80,04,894.25",196406
22-Dec-2021,EQ,450.00,457.30,449.00,446.00,456.15,455.85,453.67,542.30,248.25,13102553,"5,94,42,55,120.25",170711
21-Dec-2021,EQ,457.05,458.25,444.50,449.20,447.30,446.00,452.06,542.30,248.25,16617447,"7,51,20,89,959.00",276029
20-Dec-2021,EQ,459.00,464.00,443.00,467.80,450.90,449.20,449.66,542.30,248.25,22336114,"10,04,36,53,287.20",401072
17-Dec-2021,EQ,480.05,481.40,466.50,481.15,468.30,467.80,471.10,542.30,248.25,12648603,"5,95,87,94,559.65",182619
16-Dec-2021,EQ,488.35,490.55,478.25,484.80,482.00,481.15,482.82,542.30,248.25,11107781,"5,36,30,30,502.90",138481
15-Dec-2021,EQ,490.00,491.00,483.50,488.55,484.35,484.80,487.35,542.30,248.25,8639835,"4,21,06,28,131.15",127451
14-Dec-2021,EQ,486.00,490.35,481.80,487.80,488.25,488.55,486.65,542.30,248.25,11642447,"5,66,58,50,327.65",152297
13-Dec-2021,EQ,497.75,500.45,486.35,494.70,488.50,487.80,493.46,542.30,248.25,14047645,"6,93,19,47,610.00",207621
10-Dec-2021,EQ,488.50,495.95,484.40,488.65,494.80,494.70,489.64,542.30,248.25,13261408,"6,49,33,75,283.00",148459
09-Dec-2021,EQ,492.30,493.50,486.10,491.55,487.80,488.65,489.02,542.30,248.25,12560970,"6,14,25,60,356.10",159836
08-Dec-2021,EQ,480.90,492.40,480.25,476.70,490.60,491.55,487.45,542.30,248.25,20397660,"9,94,28,65,186.30",237922
07-Dec-2021,EQ,469.20,479.70,469.20,465.30,476.85,476.70,475.06,542.30,248.25,13644942,"6,48,21,89,411.35",179255
06-Dec-2021,EQ,473.15,477.00,463.80,473.15,464.95,465.30,470.81,542.30,248.25,14353300,"6,75,76,42,219.95",187905
03-Dec-2021,EQ,475.75,481.50,470.05,477.00,471.95,473.15,475.90,542.30,244.10,16653993,"7,92,56,28,412.65",198060
02-Dec-2021,EQ,474.50,478.15,470.95,475.30,477.60,477.00,474.72,542.30,244.10,12962679,"6,15,35,83,482.70",189218
01-Dec-2021,EQ,464.45,477.25,464.00,460.55,475.90,475.30,470.57,542.30,244.10,17156956,"8,07,34,74,431.45",192988
30-Nov-2021,EQ,468.00,477.25,458.00,465.10,459.10,460.55,467.26,542.30,244.10,23026652,"10,75,95,12,051.10",283930
29-Nov-2021,EQ,470.00,477.75,454.30,470.50,466.20,465.10,467.79,542.30,244.10,22407465,"10,48,19,42,195.90",310952
26-Nov-2021,EQ,486.25,487.90,467.10,490.55,470.00,470.50,475.02,542.30,238.10,26305817,"12,49,56,59,021.25",379366
25-Nov-2021,EQ,490.00,495.45,486.30,493.15,492.00,490.55,491.77,542.30,238.10,12894211,"6,34,09,26,155.95",160207
24-Nov-2021,EQ,495.80,500.00,489.05,493.05,490.00,493.15,496.27,542.30,238.10,13963769,"6,92,97,91,180.60",194560
23-Nov-2021,EQ,485.25,495.40,480.00,486.40,492.80,493.05,490.18,542.30,238.10,20000371,"9,80,37,58,522.30",232054
22-Nov-2021,EQ,506.00,506.00,477.50,503.80,487.00,486.40,489.05,542.30,238.10,28800269,"14,08,47,66,587.35",383770
18-Nov-2021,EQ,499.10,506.20,492.30,498.15,503.35,503.80,500.73,542.30,231.00,22471070,"11,25,19,12,236.40",276780
17-Nov-2021,EQ,493.85,505.40,491.00,495.10,497.60,498.15,500.32,542.30,231.00,20488483,"10,25,08,37,191.30",275972
16-Nov-2021,EQ,507.40,507.40,493.50,506.55,494.25,495.10,499.96,542.30,231.00,19553216,"9,77,58,79,787.00",292914
15-Nov-2021,EQ,512.40,515.90,505.50,511.35,507.40,506.55,509.14,542.30,231.00,13328183,"6,78,59,00,980.10",186098
12-Nov-2021,EQ,512.00,513.00,502.70,509.60,510.95,511.35,509.00,542.30,217.05,19836221,"10,09,66,85,240.65",259734
11-Nov-2021,EQ,522.85,522.85,507.10,524.40,509.90,509.60,513.93,542.30,217.05,23086898,"11,86,49,47,886.35",404691
10-Nov-2021,EQ,525.55,528.50,521.50,529.15,523.70,524.40,524.92,542.30,217.05,15805538,"8,29,66,60,439.05",233636
09-Nov-2021,EQ,526.25,532.00,522.20,523.25,529.00,529.15,528.31,542.30,217.05,25451967,"13,44,66,03,285.85",263483
08-Nov-2021,EQ,534.45,534.45,516.45,530.45,523.60,523.25,524.29,542.30,217.05,36802110,"19,29,49,23,063.55",434185
04-Nov-2021,EQ,531.50,535.90,528.05,527.65,530.80,530.45,532.20,542.30,190.05,9796046,"5,21,34,60,589.80",154034
03-Nov-2021,EQ,524.00,542.30,515.20,521.70,530.90,527.65,529.74,542.30,190.05,80775924,"42,78,99,06,386.30",664904
02-Nov-2021,EQ,514.80,525.00,512.05,515.70,522.00,521.70,519.23,526.85,190.05,26797820,"13,91,42,85,754.45",292700
01-Nov-2021,EQ,508.50,516.95,501.00,502.15,515.30,515.70,509.46,526.85,190.05,20679604,"10,53,54,40,179.85",232409
29-Oct-2021,EQ,501.50,512.65,488.40,501.35,504.00,502.15,502.70,526.85,185.90,31355893,"15,76,25,55,971.95",374125
28-Oct-2021,EQ,519.60,520.55,497.60,519.15,503.70,501.35,508.70,526.85,185.90,28140401,"14,31,49,57,500.35",260970
27-Oct-2021,EQ,513.70,526.85,512.75,512.55,518.00,519.15,521.13,526.85,185.90,29463032,"15,35,39,90,567.30",301253
26-Oct-2021,EQ,507.60,518.20,507.60,506.50,512.75,512.55,513.42,518.20,185.90,21107457,"10,83,70,79,011.10",233424
25-Oct-2021,EQ,506.50,515.45,497.85,502.95,507.10,506.50,508.70,515.45,185.90,35619415,"18,11,94,25,930.15",383621
22-Oct-2021,EQ,504.60,508.70,500.00,502.95,502.50,502.95,504.16,508.70,185.90,24080485,"12,14,03,56,949.25",226890
21-Oct-2021,EQ,504.90,506.50,491.75,499.90,504.45,502.95,500.34,507.50,185.90,20808243,"10,41,12,57,991.50",237992
20-Oct-2021,EQ,488.80,507.50,483.10,488.20,501.20,499.90,499.79,507.50,185.90,34080545,"17,03,32,73,637.45",330756
19-Oct-2021,EQ,500.35,504.20,483.25,497.95,488.70,488.20,496.47,504.20,185.90,20645100,"10,24,96,03,940.75",222035
18-Oct-2021,EQ,494.00,501.00,491.70,490.60,496.95,497.95,496.52,501.00,185.90,20084248,"9,97,22,48,131.00",242361
14-Oct-2021,EQ,482.00,493.90,482.00,481.70,489.00,490.60,489.36,493.90,185.90,23431826,"11,46,67,00,420.40",285093
13-Oct-2021,EQ,486.15,486.15,478.00,483.00,480.30,481.70,482.03,486.15,185.90,17638983,"8,50,25,69,064.60",193982
12-Oct-2021,EQ,470.00,484.40,468.10,469.25,483.00,483.00,477.21,484.40,185.90,33763609,"16,11,24,73,783.15",358816
11-Oct-2021,EQ,460.00,474.95,458.65,458.00,470.00,469.25,467.63,474.95,185.90,20686981,"9,67,39,41,458.60",216624
08-Oct-2021,EQ,461.90,464.00,454.25,457.90,460.05,458.00,458.23,471.90,185.90,16521128,"7,57,05,06,024.80",203056
07-Oct-2021,EQ,462.10,464.00,457.10,457.20,458.80,457.90,460.40,471.90,185.90,9984651,"4,59,69,45,034.65",125318
06-Oct-2021,EQ,465.00,471.00,453.65,464.70,456.85,457.20,462.34,471.90,185.90,19056690,"8,81,06,09,278.20",212608
05-Oct-2021,EQ,462.00,469.00,458.70,463.15,463.70,464.70,462.56,471.90,185.90,16487568,"7,62,65,35,668.60",173621
04-Oct-2021,EQ,453.80,464.40,451.60,451.65,462.50,463.15,459.53,471.90,185.90,16246765,"7,46,58,19,749.15",165717
01-Oct-2021,EQ,448.50,455.55,443.80,453.00,452.00,451.65,451.04,471.90,182.40,14777309,"6,66,51,06,556.20",155872
30-Sep-2021,EQ,459.95,464.90,451.40,460.00,453.00,453.00,456.78,471.90,182.40,26530369,"12,11,84,27,234.50",263399
29-Sep-2021,EQ,441.85,462.30,439.10,444.90,459.70,460.00,455.43,471.90,182.40,38635938,"17,59,57,81,811.20",276232
28-Sep-2021,EQ,449.20,455.80,439.60,446.60,444.65,444.90,448.31,471.90,182.40,19241170,"8,62,60,38,318.15",199169
27-Sep-2021,EQ,444.90,450.55,442.25,440.75,446.00,446.60,447.06,471.90,182.40,11746892,"5,25,15,71,390.70",153034
24-Sep-2021,EQ,451.10,451.90,440.00,449.80,440.65,440.75,443.93,471.90,175.50,10731274,"4,76,39,73,709.00",131592
23-Sep-2021,EQ,442.40,451.15,442.05,438.85,450.00,449.80,448.38,471.90,175.50,20516770,"9,19,92,16,292.70",205927
22-Sep-2021,EQ,438.90,442.80,436.10,438.80,439.90,438.85,439.41,471.90,175.50,14321143,"6,29,28,68,435.20",163766
21-Sep-2021,EQ,440.15,441.35,432.65,437.45,439.55,438.80,436.88,471.90,175.50,17279588,"7,54,90,77,506.20",187042
20-Sep-2021,EQ,449.40,453.50,435.65,454.10,436.90,437.45,444.85,471.90,175.50,18376916,"8,17,49,09,143.45",224634
17-Sep-2021,EQ,468.00,471.90,450.35,463.70,453.25,454.10,459.32,471.90,175.50,41529478,"19,07,54,57,112.55",365811
16-Sep-2021,EQ,444.85,466.10,442.75,443.85,465.00,463.70,455.79,467.45,175.50,42637448,"19,43,35,11,482.40",389525
15-Sep-2021,EQ,433.00,445.00,431.45,433.00,444.20,443.85,439.44,467.45,175.50,22181568,"9,74,75,50,178.00",227051
14-Sep-2021,EQ,435.00,436.75,432.25,432.85,432.95,433.00,434.37,467.45,175.50,9981562,"4,33,56,68,388.45",119218
13-Sep-2021,EQ,430.10,433.80,428.80,432.30,432.95,432.85,431.52,467.45,175.50,9567921,"4,12,87,85,656.45",124293
09-Sep-2021,EQ,430.25,433.80,430.00,431.35,432.20,432.30,431.98,467.45,175.50,9662128,"4,17,38,07,712.90",107886
08-Sep-2021,EQ,429.00,435.40,427.35,429.10,431.70,431.35,432.35,467.45,175.50,22817464,"9,86,51,28,259.55",306026
07-Sep-2021,EQ,431.05,431.70,425.10,431.05,428.00,429.10,428.45,467.45,175.50,14928735,"6,39,62,36,608.45",144265
06-Sep-2021,EQ,432.00,433.85,430.05,431.40,431.00,431.05,431.60,467.45,175.50,10694099,"4,61,56,18,626.15",131557
03-Sep-2021,EQ,431.25,434.30,428.20,429.75,430.65,431.40,431.22,467.45,175.50,14233624,"6,13,78,09,348.35",157635
02-Sep-2021,EQ,431.40,433.50,427.75,429.90,429.60,429.75,430.31,467.45,175.50,14372717,"6,18,47,55,122.85",182837
01-Sep-2021,EQ,427.50,432.55,425.15,426.05,428.65,429.90,429.49,467.45,175.50,18776721,"8,06,44,12,306.75",196144
31-Aug-2021,EQ,423.85,427.00,418.70,422.70,425.60,426.05,423.86,467.45,175.50,26262421,"11,13,17,12,737.00",189725
30-Aug-2021,EQ,414.40,423.30,413.50,412.45,422.90,422.70,419.59,467.45,175.50,20308691,"8,52,13,12,628.15",161311
27-Aug-2021,EQ,410.35,414.35,407.50,410.75,411.50,412.45,411.43,467.45,175.50,15090541,"6,20,86,96,599.75",162131
26-Aug-2021,EQ,414.50,415.80,410.00,416.25,410.35,410.75,412.61,467.45,175.50,15897679,"6,55,94,73,493.75",153279
25-Aug-2021,EQ,419.00,421.30,414.30,417.60,416.15,416.25,417.37,467.45,175.50,16410980,"6,84,95,11,307.15",170349
24-Aug-2021,EQ,409.50,418.75,408.20,409.50,417.05,417.60,415.09,467.45,175.50,19012313,"7,89,19,06,524.20",233092
23-Aug-2021,EQ,411.10,413.00,401.25,406.70,408.60,409.50,408.45,467.45,175.50,26559937,"10,84,83,84,261.85",229422
20-Aug-2021,EQ,415.00,417.35,405.15,419.70,406.00,406.70,411.06,467.45,175.50,25541790,"10,49,92,62,407.30",286336
18-Aug-2021,EQ,422.15,424.35,418.00,421.50,418.90,419.70,421.30,467.45,175.50,17668574,"7,44,37,17,914.20",265793
17-Aug-2021,EQ,424.85,425.85,415.25,424.85,420.95,421.50,420.55,467.45,175.50,22957877,"9,65,50,08,395.45",258740
16-Aug-2021,EQ,430.00,434.00,424.00,431.20,424.20,424.85,427.58,467.45,175.50,17608693,"7,52,91,92,703.90",191627
13-Aug-2021,EQ,427.60,432.25,425.00,427.15,430.75,431.20,428.35,467.45,175.50,20908992,"8,95,63,48,219.45",212003
12-Aug-2021,EQ,430.00,430.45,425.00,428.05,427.60,427.15,427.18,467.45,175.50,16847144,"7,19,67,00,786.55",172042
11-Aug-2021,EQ,429.80,432.90,423.15,426.45,428.30,428.05,427.76,467.45,175.50,23827946,"10,19,25,67,476.45",224842
10-Aug-2021,EQ,434.40,436.40,421.70,433.40,426.25,426.45,428.74,467.45,175.50,27794251,"11,91,65,12,355.60",281618
09-Aug-2021,EQ,437.90,441.80,431.00,435.65,433.90,433.40,436.36,467.45,175.50,22196404,"9,68,56,02,143.75",205816
06-Aug-2021,EQ,443.70,447.00,434.00,441.85,437.20,435.65,439.14,467.45,175.50,38236066,"16,79,09,95,585.10",310897
05-Aug-2021,EQ,461.00,462.50,438.40,456.95,441.95,441.85,447.34,467.45,175.50,58595639,"26,21,22,60,206.40",468281
04-Aug-2021,EQ,448.65,467.45,441.50,446.50,456.15,456.95,455.02,467.45,175.50,129761158,"59,04,41,84,532.20",897920
03-Aug-2021,EQ,434.95,447.90,433.60,434.90,446.00,446.50,441.77,447.90,175.50,40922962,"18,07,85,52,075.50",334983
02-Aug-2021,EQ,434.75,436.70,431.80,431.80,434.35,434.90,434.63,444.40,175.50,16926025,"7,35,65,22,531.00",175314
30-Jul-2021,EQ,441.50,444.40,430.70,441.55,432.20,431.80,434.61,444.40,175.50,35196813,"15,29,67,57,751.15",285719
29-Jul-2021,EQ,426.00,443.60,425.50,425.50,443.10,441.55,435.48,443.60,175.50,35263606,"15,35,66,44,658.20",332592
28-Jul-2021,EQ,430.00,430.50,421.05,429.95,424.80,425.50,424.98,441.95,175.50,17636515,"7,49,51,32,310.75",188398
27-Jul-2021,EQ,424.15,433.25,424.00,423.30,429.20,429.95,430.00,441.95,175.50,24119619,"10,37,14,85,124.40",199224
26-Jul-2021,EQ,427.80,427.80,422.30,428.90,422.85,423.30,424.32,441.95,175.50,14037519,"5,95,63,74,245.20",153835
23-Jul-2021,EQ,422.90,429.95,419.50,422.05,428.50,428.90,424.32,441.95,175.50,17704661,"7,51,24,71,248.40",158647
22-Jul-2021,EQ,425.55,426.70,420.90,420.90,422.25,422.05,424.24,441.95,175.50,11799761,"5,00,59,87,056.25",145497
20-Jul-2021,EQ,427.00,427.00,418.90,427.90,421.00,420.90,422.47,441.95,175.50,14623321,"6,17,78,86,387.65",175334
19-Jul-2021,EQ,423.40,429.45,418.85,430.00,428.50,427.90,426.05,441.95,175.50,14426686,"6,14,65,59,784.55",142972
16-Jul-2021,EQ,432.00,432.50,427.45,431.70,430.60,430.00,429.67,441.95,175.50,8713863,"3,74,40,68,936.80",86998
15-Jul-2021,EQ,432.70,432.95,429.65,431.05,431.65,431.70,431.53,441.95,175.50,11030732,"4,76,01,06,624.20",126999
14-Jul-2021,EQ,429.00,432.30,426.40,429.10,431.20,431.05,429.74,441.95,175.50,12767351,"5,48,67,02,600.00",157944
13-Jul-2021,EQ,430.00,431.80,428.30,427.45,428.85,429.10,429.95,441.95,175.50,12831125,"5,51,67,10,771.20",116776
12-Jul-2021,EQ,426.50,430.25,424.60,423.75,427.60,427.45,427.88,441.95,175.50,12886781,"5,51,39,82,122.60",130234
09-Jul-2021,EQ,425.00,427.50,421.05,424.45,423.80,423.75,423.87,441.95,175.50,16844494,"7,13,98,80,273.85",158445
08-Jul-2021,EQ,432.80,435.40,422.10,432.85,424.50,424.45,429.03,441.95,175.50,21433043,"9,19,54,94,003.05",215558
07-Jul-2021,EQ,429.35,434.00,427.55,429.75,433.00,432.85,431.00,441.95,175.50,14473774,"6,23,81,35,697.60",130765
06-Jul-2021,EQ,431.70,436.50,428.20,432.65,429.30,429.75,433.45,441.95,175.50,20195278,"8,75,35,57,667.20",209939
05-Jul-2021,EQ,426.50,434.50,424.25,424.40,433.70,432.65,428.55,441.95,175.50,16483761,"7,06,41,27,126.60",153743
02-Jul-2021,EQ,420.30,425.40,419.00,420.40,424.80,424.40,422.72,441.95,175.50,16423811,"6,94,26,76,155.60",150826
01-Jul-2021,EQ,420.30,423.70,417.15,419.20,421.20,420.40,420.97,441.95,175.50,16161469,"6,80,35,46,370.85",146987
30-Jun-2021,EQ,423.00,424.90,418.30,421.50,419.00,419.20,422.01,441.95,175.50,18337773,"7,73,86,32,818.95",166062
29-Jun-2021,EQ,427.50,428.95,420.55,426.75,421.40,421.50,423.98,441.95,175.50,22275961,"9,44,45,11,274.10",199410
28-Jun-2021,EQ,430.70,433.15,424.55,428.80,426.45,426.75,427.91,441.95,175.50,29370660,"12,56,81,32,007.65",226087
25-Jun-2021,EQ,421.00,431.00,419.05,417.20,428.65,428.80,426.03,441.95,175.50,29886797,"12,73,26,49,206.10",237815
24-Jun-2021,EQ,420.35,422.75,416.30,418.85,418.25,417.20,419.42,441.95,175.50,19214547,"8,05,89,56,891.25",171615
23-Jun-2021,EQ,421.10,424.75,415.00,418.65,418.80,418.85,420.54,441.95,175.50,27564829,"11,59,20,34,058.25",219929
22-Jun-2021,EQ,423.00,425.45,417.30,419.75,418.25,418.65,422.18,441.95,175.50,28442965,"12,00,81,22,743.65",238271
21-Jun-2021,EQ,406.35,421.00,400.50,412.90,419.10,419.75,411.51,441.95,175.50,33128978,"13,63,29,73,916.95",300583
18-Jun-2021,EQ,423.90,423.90,402.65,420.25,414.50,412.90,410.77,441.95,169.25,45748727,"18,79,24,31,090.90",482106
17-Jun-2021,EQ,421.00,425.95,416.60,425.95,419.70,420.25,421.98,441.95,169.25,23048331,"9,72,60,10,019.75",218316
16-Jun-2021,EQ,428.00,432.75,425.00,429.50,425.60,425.95,428.25,441.95,169.25,19701175,"8,43,69,71,969.00",167477
15-Jun-2021,EQ,429.20,432.80,428.00,430.35,429.20,429.50,430.40,441.95,169.25,16413658,"7,06,44,87,784.30",162940
14-Jun-2021,EQ,427.00,432.45,416.70,429.60,430.00,430.35,424.94,441.95,169.25,30106015,"12,79,31,22,958.95",279081
11-Jun-2021,EQ,434.85,435.50,425.25,432.25,429.40,429.60,430.04,441.95,169.25,26831924,"11,53,86,98,028.75",211915
10-Jun-2021,EQ,424.90,433.30,422.40,421.45,432.40,432.25,428.67,441.95,169.25,27397712,"11,74,47,08,248.10",211924
09-Jun-2021,EQ,427.50,432.30,418.20,427.20,421.95,421.45,426.58,441.95,169.25,27784834,"11,85,24,90,465.30",241080
08-Jun-2021,EQ,432.25,432.50,424.00,432.25,427.40,427.20,427.47,441.95,169.25,31113823,"13,30,03,00,385.20",247824
07-Jun-2021,EQ,435.10,437.40,430.80,433.60,431.30,432.25,434.78,441.95,169.25,20201197,"8,78,30,35,451.00",174837
04-Jun-2021,EQ,437.50,441.90,431.75,439.65,434.30,433.60,436.25,441.95,163.35,36898769,"16,09,70,84,118.25",331404
03-Jun-2021,EQ,437.00,441.95,433.50,437.25,439.05,439.65,437.30,441.95,163.35,38909199,"17,01,50,52,405.35",281959
02-Jun-2021,EQ,430.80,437.95,429.15,432.55,437.20,437.25,434.97,437.95,163.35,38657806,"16,81,49,12,362.00",307884
01-Jun-2021,EQ,426.05,435.35,425.60,424.35,432.55,432.55,430.82,435.35,163.35,59299647,"25,54,72,00,109.15",442654
31-May-2021,EQ,421.00,426.00,418.00,422.05,424.50,424.35,422.90,433.65,163.35,38291043,"16,19,34,57,741.00",275082
28-May-2021,EQ,430.50,433.65,420.05,425.20,422.00,422.05,426.46,433.65,150.20,65137568,"27,77,86,84,365.60",423239
27-May-2021,EQ,413.70,429.10,412.00,413.55,426.80,425.20,419.80,429.10,150.20,73392997,"30,81,06,99,445.45",442431
26-May-2021,EQ,413.80,418.75,410.80,412.35,412.00,413.55,415.44,427.70,150.20,52357719,"21,75,12,81,756.70",339506
25-May-2021,EQ,415.10,415.50,408.50,412.05,414.10,412.35,411.05,427.70,150.20,56048127,"23,03,83,72,268.75",348160
24-May-2021,EQ,417.00,419.20,405.30,401.20,411.00,412.05,411.75,427.70,150.20,142964052,"58,86,55,53,601.70",846514
21-May-2021,EQ,390.00,404.40,378.00,384.55,404.00,401.20,393.52,427.70,149.45,192810772,"75,87,47,86,468.40",1121959
20-May-2021,EQ,387.00,387.80,382.00,384.40,386.80,384.55,384.42,427.70,149.45,42898608,"16,49,12,90,794.00",331759
19-May-2021,EQ,382.00,389.50,381.20,382.25,384.40,384.40,385.63,427.70,149.45,48189573,"18,58,34,64,470.15",346200
18-May-2021,EQ,390.00,392.55,380.05,383.10,382.95,382.25,385.07,427.70,149.45,70917710,"27,30,82,36,301.95",483711
17-May-2021,EQ,364.40,385.20,363.65,360.45,384.45,383.10,376.90,427.70,149.45,106555796,"40,16,11,88,120.65",654529
14-May-2021,EQ,370.00,372.50,359.55,367.70,360.60,360.45,365.59,427.70,149.45,51722170,"18,90,93,31,521.30",358985
12-May-2021,EQ,362.80,373.50,361.90,364.65,367.75,367.70,368.18,427.70,149.45,53436590,"19,67,45,21,565.30",320184
11-May-2021,EQ,356.85,366.40,354.75,361.70,364.10,364.65,362.80,427.70,149.45,41892770,"15,19,85,70,076.45",229841
10-May-2021,EQ,360.50,367.00,358.80,358.25,362.30,361.70,362.87,427.70,149.45,41739324,"15,14,60,84,237.05",260322
07-May-2021,EQ,357.50,362.00,353.00,355.55,358.00,358.25,357.21,427.70,149.45,38357618,"13,70,18,12,427.15",224225
06-May-2021,EQ,358.00,359.35,350.55,355.40,355.85,355.55,354.51,427.70,149.45,36294427,"12,86,67,26,597.10",217872
05-May-2021,EQ,356.50,357.45,348.00,351.50,356.45,355.40,354.45,427.70,149.45,40872501,"14,48,73,50,216.50",244000
04-May-2021,EQ,355.00,362.90,350.20,350.60,351.10,351.50,357.53,427.70,149.45,57749307,"20,64,70,19,838.00",342742
03-May-2021,EQ,349.60,352.50,341.40,353.50,351.45,350.60,347.45,427.70,149.45,43691860,"15,18,05,52,160.80",313847
